Year,Month,FullDate,SP500Index,CPIMonthly,MonthlyDiv,Earnings,Inflation Rate,CPIIndex,SP500+DivMonthly,TotalMonthlyReturn,10-YearTreasury
1895,12,Dec-31-1895,4.320000,-0.013900,0.015972,0.250000,-0.014000,0.540000,3.740000,-0.055344,0.035900
1896,1,Jan-31-1896,4.270000,-0.014100,0.015694,0.250000,-0.014000,0.530000,3.710000,-0.007941,0.036000
1896,2,Feb-28-1896,4.450000,-0.014300,0.015694,0.240000,-0.014000,0.530000,3.880000,0.045830,0.035800
1896,3,Mar-31-1896,4.380000,0.000000,0.015694,0.240000,0.000000,0.530000,3.830000,-0.012203,0.035700
1896,4,Apr-30-1896,4.420000,-0.014500,0.015486,0.240000,-0.014000,0.520000,3.880000,0.012668,0.035500
1896,5,May-31-1896,4.400000,-0.014700,0.015486,0.230000,-0.015000,0.510000,3.880000,-0.001021,0.035300
1896,6,Jun-30-1896,4.320000,-0.014900,0.015486,0.230000,-0.015000,0.500000,3.820000,-0.014662,0.035200
1896,7,Jul-31-1896,4.040000,0.000000,0.015278,0.230000,0.000000,0.500000,3.580000,-0.061278,0.035000
1896,8,Aug-31-1896,3.810000,0.000000,0.015278,0.220000,0.000000,0.500000,3.390000,-0.053149,0.034800
1896,9,Sep-30-1896,4.010000,0.000000,0.015278,0.220000,0.000000,0.500000,3.590000,0.056503,0.034700
1896,10,Oct-31-1896,4.100000,0.030300,0.015069,0.220000,0.030000,0.520000,3.680000,0.026202,0.034500
1896,11,Nov-30-1896,4.380000,0.029400,0.015069,0.210000,0.029000,0.530000,3.940000,0.071968,0.034300
1896,12,Dec-31-1896,4.220000,0.000000,0.015069,0.210000,0.000000,0.530000,3.810000,-0.033089,0.034200
1897,1,Jan-31-1897,4.220000,-0.028600,0.015000,0.220000,-0.029000,0.520000,3.830000,0.003555,0.034000
1897,2,Feb-28-1897,4.180000,0.000000,0.015000,0.230000,0.000000,0.520000,3.800000,-0.005924,0.034000
1897,3,Mar-31-1897,4.190000,0.000000,0.015000,0.230000,0.000000,0.520000,3.830000,0.005981,0.033900
1897,4,Apr-30-1897,4.060000,-0.014700,0.015000,0.240000,-0.015000,0.510000,3.720000,-0.027446,0.033900
1897,5,May-31-1897,4.080000,-0.014900,0.015000,0.250000,-0.015000,0.500000,3.750000,0.008621,0.033800
1897,6,Jun-30-1897,4.270000,0.000000,0.015000,0.260000,0.000000,0.500000,3.940000,0.050245,0.033800
1897,7,Jul-31-1897,4.460000,0.000000,0.015000,0.270000,0.000000,0.500000,4.130000,0.048009,0.033800
1897,8,Aug-31-1897,4.750000,0.045500,0.015000,0.280000,0.045000,0.530000,4.410000,0.068386,0.033700
1897,9,Sep-30-1897,4.980000,0.029000,0.015000,0.280000,0.029000,0.540000,4.640000,0.051579,0.033700
1897,10,Oct-31-1897,4.820000,-0.014100,0.015000,0.290000,-0.014000,0.530000,4.510000,-0.029116,0.033600
1897,11,Nov-30-1897,4.650000,0.000000,0.015000,0.300000,0.000000,0.530000,4.360000,-0.032158,0.033600
1897,12,Dec-31-1897,4.750000,0.000000,0.015000,0.310000,0.000000,0.530000,4.470000,0.024731,0.033500
1898,1,Jan-31-1898,4.880000,0.000000,0.015278,0.310000,0.000000,0.530000,4.610000,0.030585,0.033500
1898,2,Feb-28-1898,4.870000,0.014300,0.015278,0.320000,0.014000,0.540000,4.610000,0.001082,0.033300
1898,3,Mar-31-1898,4.650000,0.000000,0.015278,0.320000,0.000000,0.540000,4.420000,-0.042037,0.033100
1898,4,Apr-30-1898,4.570000,0.000000,0.015694,0.320000,0.000000,0.540000,4.360000,-0.013829,0.032900
1898,5,May-31-1898,4.870000,0.070400,0.015694,0.330000,0.070000,0.580000,4.660000,0.069080,0.032700
1898,6,Jun-30-1898,5.060000,-0.065800,0.015694,0.330000,-0.066000,0.540000,4.850000,0.042237,0.032500
1898,7,Jul-31-1898,5.080000,-0.014100,0.016111,0.330000,-0.014000,0.530000,4.890000,0.007137,0.032200
1898,8,Aug-31-1898,5.270000,0.000000,0.016111,0.340000,0.000000,0.530000,5.090000,0.040573,0.032000
1898,9,Sep-30-1898,5.260000,0.000000,0.016111,0.340000,0.000000,0.530000,5.090000,0.001160,0.031800
1898,10,Oct-31-1898,5.150000,0.000000,0.016528,0.340000,0.000000,0.530000,5.000000,-0.017770,0.031600
1898,11,Nov-30-1898,5.320000,0.000000,0.016528,0.350000,0.000000,0.530000,5.180000,0.036219,0.031400
1898,12,Dec-31-1898,5.650000,0.014300,0.016528,0.350000,0.014000,0.540000,5.520000,0.065137,0.031200
1899,1,Jan-31-1899,6.080000,0.000000,0.016806,0.360000,0.000000,0.540000,5.960000,0.079081,0.031000
1899,2,Feb-28-1899,6.310000,0.028200,0.016806,0.370000,0.028000,0.560000,6.200000,0.040593,0.031000
1899,3,Mar-31-1899,6.400000,0.000000,0.016806,0.380000,0.000000,0.560000,6.310000,0.016926,0.031100
1899,4,Apr-30-1899,6.480000,0.013700,0.017014,0.390000,0.014000,0.560000,6.400000,0.015158,0.031100
1899,5,May-31-1899,6.210000,0.000000,0.017014,0.400000,0.000000,0.560000,6.150000,-0.039041,0.031200
1899,6,Jun-30-1899,6.070000,0.013500,0.017014,0.410000,0.014000,0.570000,6.030000,-0.019805,0.031200
1899,7,Jul-31-1899,6.280000,0.013300,0.017222,0.430000,0.013000,0.580000,6.260000,0.037434,0.031200
1899,8,Aug-31-1899,6.440000,0.013200,0.017222,0.440000,0.013000,0.590000,6.430000,0.028220,0.031300
1899,9,Sep-30-1899,6.370000,0.039000,0.017222,0.450000,0.039000,0.610000,6.380000,-0.008195,0.031300
1899,10,Oct-31-1899,6.340000,0.012500,0.017431,0.460000,0.012000,0.620000,6.370000,-0.001973,0.031400
1899,11,Nov-30-1899,6.460000,0.012300,0.017431,0.470000,0.012000,0.630000,6.500000,0.021677,0.031400
1899,12,Dec-31-1899,6.020000,0.012200,0.017431,0.480000,0.012000,0.630000,6.080000,-0.065413,0.031500
1900,1,Jan-31-1900,6.100000,0.000000,0.018750,0.480000,0.000000,0.630000,6.180000,0.016404,0.031500
1900,2,Feb-28-1900,6.210000,0.012000,0.018750,0.480000,0.012000,0.640000,6.310000,0.021107,0.031500
1900,3,Mar-31-1900,6.260000,0.000000,0.018750,0.480000,0.000000,0.640000,6.380000,0.011071,0.031400
1900,4,Apr-30-1900,6.340000,0.000000,0.020625,0.480000,0.000000,0.640000,6.480000,0.016074,0.031400
1900,5,May-31-1900,6.040000,-0.023800,0.020625,0.480000,-0.024000,0.630000,6.200000,-0.044065,0.031300
1900,6,Jun-30-1900,5.860000,-0.012200,0.020625,0.480000,-0.012000,0.620000,6.030000,-0.026387,0.031300
1900,7,Jul-31-1900,5.860000,0.012300,0.022500,0.480000,0.012000,0.630000,6.060000,0.003840,0.031200
1900,8,Aug-31-1900,5.940000,-0.012200,0.022500,0.480000,-0.012000,0.620000,6.160000,0.017491,0.031200
1900,9,Sep-30-1900,5.800000,0.012300,0.022500,0.480000,0.012000,0.630000,6.040000,-0.019781,0.031200
1900,10,Oct-31-1900,6.010000,-0.012200,0.024375,0.480000,-0.012000,0.620000,6.280000,0.040409,0.031100
1900,11,Nov-30-1900,6.480000,0.000000,0.024375,0.480000,0.000000,0.620000,6.800000,0.082259,0.031100
1900,12,Dec-31-1900,6.870000,-0.012300,0.024375,0.480000,-0.012000,0.610000,7.240000,0.063947,0.031000
1901,1,Jan-31-1901,7.070000,0.012500,0.025278,0.480000,0.012000,0.620000,7.470000,0.032792,0.031000
1901,2,Feb-28-1901,7.250000,-0.012300,0.025278,0.480000,-0.012000,0.610000,7.690000,0.029035,0.031100
1901,3,Mar-31-1901,7.510000,0.000000,0.025278,0.480000,0.000000,0.610000,7.990000,0.039349,0.031100
1901,4,Apr-30-1901,8.140000,-0.012500,0.025694,0.490000,-0.013000,0.600000,8.690000,0.087310,0.031200
1901,5,May-31-1901,7.730000,0.000000,0.025694,0.490000,0.000000,0.600000,8.280000,-0.047212,0.031300
1901,6,Jun-30-1901,8.500000,0.000000,0.025694,0.490000,0.000000,0.600000,9.130000,0.102936,0.031300
1901,7,Jul-31-1901,7.930000,0.012700,0.026111,0.490000,0.013000,0.610000,8.550000,-0.063987,0.031400
1901,8,Aug-31-1901,8.040000,0.012500,0.026111,0.490000,0.012000,0.620000,8.690000,0.017164,0.031500
1901,9,Sep-30-1901,8.000000,0.012300,0.026111,0.490000,0.012000,0.630000,8.680000,-0.001727,0.031500
1901,10,Oct-31-1901,7.910000,0.000000,0.026528,0.500000,0.000000,0.630000,8.610000,-0.007934,0.031600
1901,11,Nov-30-1901,8.080000,0.012200,0.026528,0.500000,0.012000,0.630000,8.820000,0.024845,0.031700
1901,12,Dec-31-1901,7.950000,0.012000,0.026528,0.500000,0.012000,0.640000,8.710000,-0.012806,0.031700
1902,1,Jan-31-1902,8.120000,-0.011900,0.026806,0.510000,-0.012000,0.630000,8.930000,0.024755,0.031800
1902,2,Feb-28-1902,8.190000,0.000000,0.026806,0.520000,0.000000,0.630000,9.030000,0.011922,0.031900
1902,3,Mar-31-1902,8.200000,0.000000,0.026806,0.530000,0.000000,0.630000,9.070000,0.004494,0.032000
1902,4,Apr-30-1902,8.480000,0.012000,0.027014,0.540000,0.012000,0.640000,9.410000,0.037441,0.032100
1902,5,May-31-1902,8.460000,0.011900,0.027014,0.550000,0.012000,0.650000,9.420000,0.000827,0.032200
1902,6,Jun-30-1902,8.410000,0.011800,0.027014,0.560000,0.012000,0.660000,9.400000,-0.002717,0.032300
1902,7,Jul-31-1902,8.600000,0.000000,0.027222,0.580000,0.000000,0.660000,9.640000,0.025829,0.032400
1902,8,Aug-31-1902,8.830000,-0.011600,0.027222,0.590000,-0.012000,0.650000,9.930000,0.029910,0.032500
1902,9,Sep-30-1902,8.850000,0.011800,0.027222,0.600000,0.012000,0.660000,9.980000,0.005348,0.032600
1902,10,Oct-31-1902,8.570000,0.069800,0.027431,0.610000,0.070000,0.700000,9.700000,-0.028539,0.032700
1902,11,Nov-30-1902,8.240000,-0.032600,0.027431,0.620000,-0.033000,0.680000,9.350000,-0.035306,0.032800
1902,12,Dec-31-1902,8.050000,0.011200,0.027431,0.630000,0.011000,0.690000,9.170000,-0.019729,0.032900
1903,1,Jan-31-1903,8.460000,0.011100,0.027778,0.620000,0.011000,0.690000,9.670000,0.054382,0.033000
1903,2,Feb-28-1903,8.410000,0.000000,0.027778,0.610000,0.000000,0.690000,9.640000,-0.002627,0.033100
1903,3,Mar-31-1903,8.080000,-0.033000,0.027778,0.600000,-0.033000,0.670000,9.300000,-0.035936,0.033200
1903,4,Apr-30-1903,7.750000,0.000000,0.028194,0.600000,0.000000,0.670000,8.950000,-0.037352,0.033300
1903,5,May-31-1903,7.600000,-0.022700,0.028194,0.590000,-0.023000,0.660000,8.810000,-0.015717,0.033300
1903,6,Jun-30-1903,7.180000,0.000000,0.028194,0.580000,0.000000,0.660000,8.350000,-0.051553,0.033400
1903,7,Jul-31-1903,6.850000,0.000000,0.028611,0.570000,0.000000,0.660000,8.000000,-0.041976,0.033500
1903,8,Aug-31-1903,6.630000,0.000000,0.028611,0.560000,0.000000,0.660000,7.780000,-0.027940,0.033600
1903,9,Sep-30-1903,6.470000,0.011600,0.028611,0.560000,0.012000,0.660000,7.630000,-0.019817,0.033700
1903,10,Oct-31-1903,6.260000,-0.011500,0.029028,0.550000,-0.011000,0.660000,7.410000,-0.027971,0.033800
1903,11,Nov-30-1903,6.280000,-0.011600,0.029028,0.540000,-0.012000,0.650000,7.470000,0.007832,0.033800
1903,12,Dec-31-1903,6.570000,0.000000,0.029028,0.530000,0.000000,0.650000,7.850000,0.050801,0.033900
1904,1,Jan-31-1904,6.680000,0.023500,0.028611,0.530000,0.024000,0.660000,8.010000,0.021098,0.034000
1904,2,Feb-29-1904,6.500000,0.023000,0.028611,0.520000,0.023000,0.680000,7.830000,-0.022663,0.034100
1904,3,Mar-31-1904,6.480000,-0.011200,0.028611,0.520000,-0.011000,0.670000,7.840000,0.001325,0.034100
1904,4,Apr-30-1904,6.640000,-0.011400,0.027778,0.520000,-0.011000,0.660000,8.070000,0.028978,0.034200
1904,5,May-31-1904,6.500000,-0.023000,0.027778,0.510000,-0.023000,0.650000,7.930000,-0.016901,0.034300
1904,6,Jun-30-1904,6.510000,0.000000,0.027778,0.510000,0.000000,0.650000,7.980000,0.005812,0.034300
1904,7,Jul-31-1904,6.780000,0.000000,0.026944,0.510000,0.000000,0.650000,8.340000,0.045614,0.034400
1904,8,Aug-31-1904,7.010000,0.011800,0.026944,0.500000,0.012000,0.660000,8.660000,0.037897,0.034500
1904,9,Sep-30-1904,7.320000,0.011600,0.026944,0.500000,0.012000,0.660000,9.080000,0.048066,0.034500
1904,10,Oct-31-1904,7.750000,0.000000,0.026111,0.500000,0.000000,0.660000,9.640000,0.062310,0.034600
1904,11,Nov-30-1904,8.170000,0.023000,0.026111,0.490000,0.023000,0.680000,10.200000,0.057563,0.034700
1904,12,Dec-31-1904,8.250000,0.000000,0.026111,0.490000,0.000000,0.680000,10.330000,0.012988,0.034700
1905,1,Jan-31-1905,8.430000,0.000000,0.026111,0.510000,0.000000,0.680000,10.590000,0.024983,0.034800
1905,2,Feb-28-1905,8.800000,0.000000,0.026111,0.520000,0.000000,0.680000,11.090000,0.046988,0.034800
1905,3,Mar-31-1905,9.050000,-0.011200,0.026111,0.540000,-0.011000,0.670000,11.430000,0.031376,0.034700
1905,4,Apr-30-1905,8.940000,0.000000,0.026528,0.550000,0.000000,0.670000,11.330000,-0.009223,0.034700
1905,5,May-31-1905,8.500000,-0.011400,0.026528,0.560000,-0.011000,0.660000,10.800000,-0.046250,0.034600
1905,6,Jun-30-1905,8.600000,0.000000,0.026528,0.580000,0.000000,0.660000,10.970000,0.014886,0.034600
1905,7,Jul-31-1905,8.870000,0.000000,0.026944,0.590000,0.000000,0.660000,11.340000,0.034528,0.034500
1905,8,Aug-31-1905,9.200000,0.011500,0.026944,0.610000,0.011000,0.670000,11.800000,0.040242,0.034500
1905,9,Sep-30-1905,9.230000,-0.011400,0.026944,0.630000,-0.011000,0.660000,11.870000,0.006190,0.034500
1905,10,Oct-31-1905,9.360000,0.000000,0.027361,0.640000,0.000000,0.660000,12.080000,0.017049,0.034400
1905,11,Nov-30-1905,9.310000,0.011500,0.027361,0.660000,0.011000,0.670000,12.050000,-0.002419,0.034400
1905,12,Dec-31-1905,9.540000,0.011400,0.027361,0.670000,0.011000,0.680000,12.380000,0.027644,0.034300
1906,1,Jan-31-1906,9.870000,0.000000,0.028472,0.680000,0.000000,0.680000,12.840000,0.037576,0.034300
1906,2,Feb-28-1906,9.800000,0.000000,0.028472,0.690000,0.000000,0.680000,12.790000,-0.004207,0.034500
1906,3,Mar-31-1906,9.560000,0.000000,0.028472,0.690000,0.000000,0.680000,12.510000,-0.021584,0.034700
1906,4,Apr-30-1906,9.430000,0.000000,0.029931,0.700000,0.000000,0.680000,12.380000,-0.010468,0.034900
1906,5,May-31-1906,9.180000,0.011200,0.029931,0.710000,0.011000,0.690000,12.090000,-0.023337,0.035100
1906,6,Jun-30-1906,9.300000,0.000000,0.029931,0.710000,0.000000,0.690000,12.290000,0.016332,0.035300
1906,7,Jul-31-1906,9.060000,-0.033300,0.031389,0.720000,-0.033000,0.660000,12.020000,-0.022431,0.035500
1906,8,Aug-31-1906,9.730000,0.023000,0.031389,0.730000,0.023000,0.680000,12.950000,0.077416,0.035700
1906,9,Sep-30-1906,10.030000,0.011200,0.031389,0.740000,0.011000,0.690000,13.390000,0.034058,0.035900
1906,10,Oct-31-1906,9.730000,0.022200,0.032847,0.740000,0.022000,0.700000,13.030000,-0.026635,0.036100
1906,11,Nov-30-1906,9.930000,0.010900,0.032847,0.750000,0.011000,0.710000,13.340000,0.023931,0.036300
1906,12,Dec-31-1906,9.840000,0.010800,0.032847,0.760000,0.011000,0.720000,13.270000,-0.005756,0.036500
1907,1,Jan-31-1907,9.560000,-0.010600,0.033889,0.750000,-0.011000,0.710000,12.930000,-0.025011,0.036700
1907,2,Feb-28-1907,9.260000,0.021500,0.033889,0.740000,0.022000,0.730000,12.570000,-0.027836,0.036900
1907,3,Mar-31-1907,8.350000,-0.010500,0.033889,0.730000,-0.011000,0.720000,11.380000,-0.094612,0.037000
1907,4,Apr-30-1907,8.390000,0.000000,0.034722,0.730000,0.000000,0.720000,11.490000,0.008949,0.037200
1907,5,May-31-1907,8.100000,0.021300,0.034722,0.720000,0.021000,0.730000,11.140000,-0.030426,0.037400
1907,6,Jun-30-1907,7.840000,0.010400,0.034722,0.710000,0.010000,0.740000,10.830000,-0.027812,0.037500
1907,7,Jul-31-1907,8.140000,0.000000,0.035556,0.700000,0.000000,0.740000,11.290000,0.042800,0.037700
1907,8,Aug-31-1907,7.530000,0.000000,0.035556,0.690000,0.000000,0.740000,10.490000,-0.070571,0.037900
1907,9,Sep-30-1907,7.450000,0.000000,0.035556,0.690000,0.000000,0.740000,10.430000,-0.005902,0.038000
1907,10,Oct-31-1907,6.640000,0.010300,0.036389,0.680000,0.010000,0.750000,9.350000,-0.103840,0.038200
1907,11,Nov-30-1907,6.250000,-0.040800,0.036389,0.670000,-0.041000,0.720000,8.850000,-0.053255,0.038400
